Store ID,Store Name,Division,Urbanicity,lag_1,lag_4,lag_13,lag_52,Urbanicity_enc,CYE Total Households,CYE Household Density HH SqMi,CYE Median Household Income,CYE Total Housing Units,CYE Total Population,income_affluent,housing_old_share,housing_new_share,Sister Store Count in TradeArea,total_competitor_ta,Wallflowers Depot Count in TradeArea
S01484,"Grayfall, TX",SOUTH,Large Town,1216127.269,1365072.273,1526927.36,1338967.129,1,100820,356,65708,109758,277519,8.65,10.379999999999999,36.230000000000004,0,19,7
S01485,"Eastdor, FL",SOUTH,Large Town,1436823.548,1127422.694,1306124.0,1689282.133,1,301882,887,84760,329434,733641,18.47,25.46,26.98,5,72,12
S01486,"Southridge, FL",SOUTH,Small City,454297.609,373292.3811,441491.7321,581586.0677,5,141741,1859,73949,163345,299121,14.62,41.19,8.280000000000001,1,26,6
S01487,"Whitefield, TN",SOUTH,Large Town,757905.863,661603.1185,939828.0007,869382.9708,1,236313,454,121700,255814,582975,34.08,16.92,35.84,2,55,6
S01488,"Pinerun, NJ",NORTH,Large Town,529694.7299,539684.8755,682152.0259,455760.5742,1,181138,544,132409,189538,490596,40.379999999999995,60.29,9.39,0,33,2
S01489,"Bearreach, VA",NORTH,Small Town,268035.2241,251597.429,278824.6849,241820.2144,6,42872,97,80156,45846,101009,13.64,39.66,19.759999999999998,1,16,3
S01490,"Rivmesa, PA",NORTH,Large Town,1353942.923,1145602.81,1555929.272,1208463.45,1,107356,1046,109120,112035,274738,29.049999999999997,49.0,6.640000000000001,0,22,1
S01491,"Greencamp, MA",NORTH,Small Town,577826.3232,528090.2989,749004.6754,427668.3391,6,67035,374,132105,69647,175569,40.33,43.11,15.71,0,16,1
S01492,"Blackview, GA",SOUTH,Large Town,256277.2972,294544.4479,317929.0518,317110.7705,1,224525,932,145585,236792,571276,43.29,6.58,24.46,3,56,6
S01493,"Copperbrook, IL",WEST,Small Town,211973.8446,254499.9514,241362.367,204576.8463,6,97336,194,85618,106521,236675,18.25,40.11,20.87,1,28,3
S01494,"Pinecove, OH",NORTH,Small Town,645228.8675,589352.1224,808360.7053,715537.7128,6,39555,122,64304,44192,90814,8.91,65.82,5.8999999999999995,0,10,2
S01495,"Copperrock, NC",SOUTH,Large Town,1277332.318,1322823.746,1460111.101,1418907.019,1,146262,215,81332,166594,336560,17.11,15.330000000000002,33.13,3,48,5
S01496,"Lowvalley, NJ",NORTH,Small Town,1081005.469,890712.1571,1368521.485,1048769.205,6,94755,361,132945,100192,250300,39.870000000000005,47.06,10.379999999999999,1,28,4
S01497,"Eaglefield, TX",SOUTH,Small Town,153397.75,155794.25,138840.75,124547.5,6,70525,248,48015,83060,239286,5.29,12.02,35.769999999999996,0,17,5
S01498,"Stonebend, FL",SOUTH,Large Town,1493488.617,1142370.501,1516070.696,1630572.663,1,95352,1178,92485,102345,226969,22.14,7.92,18.77,0,18,5
S01499,"Clearfall, NY",NORTH,Rural,133254.7983,137204.846,171735.2476,125382.1004,4,60358,58,78362,74813,140932,19.42,53.349999999999994,12.55,2,28,3
S01500,"Stormkeep, GA",SOUTH,Rural,319775.4139,363351.406,346421.2133,350461.6663,4,42100,105,84298,45488,113452,16.41,12.57,48.46,0,13,2
S01501,"Stonegard, LA",SOUTH,Small City,174566.2229,169281.0576,210121.8798,173173.8602,5,134322,1141,63764,152182,314678,13.24,49.790000000000006,12.2,1,27,6
S01502,"Greenstrand, NJ",NORTH,Small City,832923.5548,823112.1553,1047102.944,788605.3252,5,106595,1627,93527,113521,258805,22.479999999999997,62.25,6.5600000000000005,1,22,3
S01503,"Highmont, TN",SOUTH,Rural,354302.1034,378643.3319,442014.793,391026.475,4,25071,23,57310,27822,61048,7.699999999999999,39.09,13.120000000000001,0,7,1
S01504,"Bearcross, OH",NORTH,Large Town,1600244.05,1720625.591,2075803.858,1609707.699,1,146214,599,107573,153775,387056,27.840000000000003,24.44,25.81,4,48,5
S01505,"Stoneplains, GA",SOUTH,Small Town,902838.889,990878.3203,1034809.678,898468.7262,6,114026,290,85402,119734,315698,16.189999999999998,5.21,44.19,1,20,5
S01506,"Lakecliff, KS",WEST,Remote,593257.9661,685403.1748,737605.5026,592163.5975,3,42707,15,69930,46971,102756,11.26,53.19,11.54,0,28,2
S01507,"Oakcrest, MO",WEST,Rural,991232.3329,1107106.851,1046850.873,930203.9607,4,37284,35,54973,43191,95729,6.55,34.24,19.61,0,16,4
S01508,"Stormharbor, FL",SOUTH,Small City,1320400.786,961466.7876,1157948.047,1446807.694,5,141615,2130,80004,162563,295779,18.13,53.03,9.42,0,19,3
S01509,"Ashwatch, NC",SOUTH,Rural,755679.1552,734246.9793,757301.8399,719115.7852,4,33494,51,67317,41118,82572,11.280000000000001,35.510000000000005,16.310000000000002,0,6,2
S01510,"Stormpoint, FL",SOUTH,Remote,929935.6236,918769.945,986110.8217,970428.1848,3,34139,23,66029,43119,87325,11.18,12.65,34.17,0,10,1
S01511,"Bearview, FL",SOUTH,Small City,457440.2426,374268.8485,451303.8032,512684.5636,5,244551,1654,74198,281252,524636,15.260000000000002,23.759999999999998,10.25,4,42,12
S01512,"Rivside, AZ",WEST,Small City,1546285.376,1377648.481,1704285.839,1327210.273,5,172850,1532,67715,184218,581786,10.11,26.15,26.42,0,25,6
S01513,"Highfall, FL",SOUTH,Large Town,657363.3503,680111.1271,721328.3687,655931.0188,1,148543,499,89608,163527,400422,19.67,8.84,24.95,0,29,9
S01514,"Eastreach, SC",SOUTH,Small Town,787582.2889,741885.4714,906380.3748,911050.3593,6,105408,299,71348,116982,251133,14.450000000000001,34.72,17.19,3,30,6
S01515,"Greenhaven, TX",SOUTH,Small Town,482185.1412,536398.4153,608622.6789,545941.7704,6,97699,92,72005,106413,254741,13.16,15.52,34.35,0,28,6
S01516,"Bearside, NC",SOUTH,Small Town,1437656.346,1467502.151,1484529.672,1449298.033,6,130053,393,82891,137572,335416,17.35,13.32,39.0,1,31,4
S01517,"Stormshire, AL",SOUTH,Rural,1038145.218,1183762.417,1189005.807,1028441.034,4,31679,32,53048,36605,77837,7.27,26.1,20.17,0,7,1
S01518,"Rivhold, TN",SOUTH,Rural,337675.3063,391318.7265,424349.9277,379565.4307,4,43140,39,70519,46543,109080,12.780000000000001,21.27,21.21,0,12,2
S01519,"Blackcamp, ID",WEST,Rural,500035.7702,496244.2758,492267.0911,413506.8955,4,44342,33,68488,47242,120091,9.65,36.41,16.77,0,17,2
S01520,"Easthaven, NC",SOUTH,Small Town,1442248.647,1523755.728,1839810.235,1372570.147,6,42121,97,64310,45828,103634,9.58,26.64,22.43,1,7,1
S01521,"Eastdale, NJ",NORTH,Large City,111307.25,89876.75,151023.25,106312.75,0,1701477,5712,105977,1860196,3996315,32.78,63.72,14.22,6,181,7
S01522,"Rivhaven, MI",NORTH,Small Town,763959.1313,694753.8099,1012767.045,738728.4808,6,97416,268,65294,108559,243527,11.43,54.949999999999996,12.23,1,21,2
S01523,"Ironjunction, GA",SOUTH,Small Town,418409.465,400044.565,446041.6059,412529.0356,6,117618,149,75849,125166,309688,15.82,17.47,30.85,1,25,3
S01524,"Moonsprings, TN",SOUTH,Large Town,1456644.526,1430523.829,1690984.955,1394872.655,1,138506,464,76981,151398,331384,15.24,36.48,22.17,2,42,9
S01525,"Silvermark, MO",WEST,Large Town,527147.1971,596240.2273,633307.2307,582530.0061,1,145205,481,85012,156359,348941,17.14,34.260000000000005,25.86,2,41,4
S01526,"Pinepoint, SC",SOUTH,Large Town,960894.3543,938669.1689,960954.4153,970585.0679,1,149568,282,86319,160255,369251,19.22,17.28,29.849999999999998,2,37,6
S01527,"Westhollow, NJ",NORTH,Small Town,930249.7961,882425.6722,1099904.57,861973.2688,6,54261,195,99273,78470,133713,26.05,23.869999999999997,28.049999999999997,0,13,3
S01528,"Northharbor, MO",WEST,Rural,274276.6003,332162.1364,383538.7526,277852.637,4,21440,13,61420,24337,53901,5.97,43.519999999999996,15.69,0,12,2
S01529,"Ashdor, NC",SOUTH,Rural,410804.2897,441911.8616,477794.9274,406881.7515,4,30295,51,55367,34902,73414,7.58,32.739999999999995,15.009999999999998,0,7,1
S01530,"Crystalhold, CA",WEST,Large Town,941309.4519,823736.1818,955762.0823,1006388.06,1,419928,1145,150219,439804,1208117,49.099999999999994,35.3,17.64,3,62,5
S01531,"Lakebay, KY",SOUTH,Small Town,293811.3403,397433.6918,381363.9779,343654.9026,6,47279,49,48096,52452,121210,6.01,21.64,22.32,1,18,4
S01532,"Silvercourt, NJ",NORTH,Large City,337752.3209,280477.1238,420591.632,339520.5031,0,409942,3065,91065,436994,1108759,23.22,66.11,10.57,0,50,3
S01533,"Blueisle, PA",NORTH,Small Town,2084904.0,1969176.0,3134668.0,2397944.0,6,45111,127,57088,51706,101393,8.559999999999999,71.11999999999999,4.74,0,15,1
S01534,"Shadowgate, IL",NORTH,Large Town,2190723.662,2284317.464,2583161.089,2008317.234,1,66405,83,82051,71930,157504,18.86,32.7,21.17,0,17,2
S01535,"Cedarview, OR",WEST,Large Town,645672.9742,567850.9596,583524.1474,549450.1809,1,382385,893,90180,405474,892914,21.76,40.519999999999996,20.0,2,70,5
S01536,"Starwatch, PA",NORTH,Large Town,824608.2761,783862.4047,1013968.14,775707.1886,1,249536,1582,99828,271201,588077,25.619999999999997,69.68,7.27,0,39,1
S01537,"Morford, VA",NORTH,Large Town,1962171.544,1899296.571,2344565.275,1661561.987,1,108651,163,115288,114616,301571,32.29,11.12,35.94,3,25,4
S01538,"Sunreach, TX",SOUTH,Small City,600067.3787,620364.1926,727223.4318,642683.1149,5,151556,1154,77855,162295,400181,14.03,16.4,28.11,2,34,9
S01539,"Granitecliff, OH",NORTH,Small Town,272917.306,276723.6032,364528.9968,288701.5656,6,41458,60,74839,44984,99796,13.04,51.54,12.82,0,12,2
S01540,"Foxpoint, NC",SOUTH,Small Town,527268.8089,460211.3899,602341.995,760182.6514,6,80868,311,73512,89098,180506,16.42,32.33,24.13,1,19,2
S01541,"Stormford, NJ",NORTH,Small Town,503196.0081,458793.9425,651294.4923,495724.8116,6,164205,460,107845,173267,416332,28.97,38.57,12.56,2,38,5
S01542,"Wolfmesa, MO",WEST,Small Town,357584.3522,421480.0015,452904.5169,352346.3921,6,254728,363,73964,281249,608253,13.7,45.169999999999995,18.79,3,61,6
S01543,"Rivbend, PA",NORTH,Large City,231182.6315,195936.3246,336970.0818,239356.5044,0,317707,5453,54614,352961,792163,10.790000000000001,77.26,6.29,0,28,2
S01544,"Stonehold, SC",SOUTH,Small Town,145858.75,141932.5,177256.25,210749.0,6,139681,702,67116,154480,336336,13.61,29.52,26.66,3,26,4
S01545,"Shadowhollow, MA",NORTH,Large Town,1069908.555,926270.0198,1346050.928,930170.8881,1,83563,919,97879,87039,224992,27.29,60.989999999999995,11.77,0,14,3
S01546,"Lowcamp, MO",WEST,Rural,484413.8194,568400.9986,560488.3227,503686.2071,4,107680,205,67494,115311,247776,11.44,20.65,25.5,1,27,9
S01547,"Riverhaven, GA",SOUTH,Large Town,153569.6913,171142.4194,236298.3704,168806.373,1,170190,638,100091,179070,454579,24.82,14.46,28.220000000000002,2,45,8
S01548,"Blackmark, UT",WEST,Large Town,944287.3793,973782.975,977211.7567,814117.0119,1,123746,693,92788,129505,355129,18.27,28.08,24.11,2,38,6
S01549,"Foxplains, FL",SOUTH,Large Town,2414316.228,2475791.512,2600715.013,3025276.535,1,166211,913,72685,203215,383351,13.040000000000001,9.07,30.950000000000003,2,41,7
S01550,"Stormbay, PA",NORTH,Large Town,2209455.54,1912392.127,2809338.793,2017200.932,1,67686,734,59330,74328,158985,9.71,62.830000000000005,7.42,0,13,2
S01551,"Copperpoint, SC",SOUTH,Large Town,913453.9488,1006706.1,1070844.254,891455.3174,1,123964,425,77156,133049,317849,13.58,9.74,41.07,3,32,8
S01552,"Rivcross, NV",WEST,Large Town,923431.0042,775559.3835,968370.9816,881826.0532,1,75582,939,58018,80007,243927,6.09,11.8,19.07,0,8,3
S01553,"Crystaljunction, TN",SOUTH,Small Town,191080.0,217427.75,241100.25,188897.5,6,55066,191,58578,61509,127474,10.57,39.7,15.669999999999998,1,12,3
S01554,"Lowdale, IN",NORTH,Rural,279239.1848,289211.5761,352386.5211,274430.7793,4,45960,86,85966,48612,116929,17.509999999999998,33.379999999999995,22.54,1,13,1
S01555,"Stormmark, IL",WEST,Small Town,311542.7601,454313.3466,353005.0474,315067.7295,6,100947,202,68235,112019,244762,10.74,59.400000000000006,8.46,0,27,6
S01556,"Blueport, AL",SOUTH,Small Town,219423.9442,237364.5229,281470.2184,195988.7019,6,89678,253,83757,97944,212691,20.11,35.44,19.32,2,23,7
S01557,"Stormrock, GA",SOUTH,Large Town,1536280.0,1568312.0,1833520.0,1642920.0,1,200134,830,105915,209501,583052,27.020000000000003,3.42,37.68,2,48,8
S01558,"Lowfield, MS",SOUTH,Large Town,1325241.998,1316228.344,1563266.066,1324571.441,1,281916,425,68491,313848,691759,12.98,43.04,16.580000000000002,3,47,9
S01559,"Pineisle, IN",NORTH,Large Town,224149.3102,193740.0316,265113.9206,196804.5205,1,93784,634,66089,103675,233966,11.19,52.24,12.120000000000001,1,22,3
S01560,"Bearsprings, CO",WEST,Large Town,1987363.579,1819833.682,2200213.239,1688227.668,1,175325,651,117690,184121,430988,34.92,16.27,28.54,1,37,3
S01561,"Ironwood, NY",NORTH,Large Town,880168.0454,859366.1237,1200498.461,856250.3104,1,304755,863,79342,331042,704144,16.72,70.46000000000001,7.24,1,71,6
S01562,"Northkeep, PA",NORTH,Small Town,598328.1788,547201.7122,726974.8077,601445.3588,6,30656,159,63900,33696,70001,9.030000000000001,69.35000000000001,6.4799999999999995,0,15,1
S01563,"Eastplains, PA",NORTH,Rural,126995.3235,127556.0596,198501.6432,130094.6907,4,19970,28,54985,22805,47081,6.62,55.870000000000005,9.870000000000001,0,9,1
S01564,"Ironmark, PA",NORTH,Small Town,497741.1413,420715.9686,624645.3499,495138.9286,6,121161,180,64751,137224,285701,11.82,61.08,9.63,0,37,3
S01565,"Oakvalley, CA",WEST,Large Town,979011.8466,1013346.113,1067021.635,821827.4091,1,118267,205,74763,125112,388852,13.73,10.55,30.98,1,21,4
S01566,"Eaglerun, FL",SOUTH,Large Town,969208.1659,781086.7523,890517.7658,1075587.771,1,147704,492,79649,189628,304528,17.32,12.09,27.6,2,36,5
S01567,"Goldcross, PA",NORTH,Small Town,600348.2742,623969.8279,736935.129,602518.16,6,38809,173,132158,40508,110632,40.49,25.03,24.55,0,12,2
S01568,"Pinedor, MD",NORTH,Remote,863916.3878,812296.9591,916562.4658,810930.4149,3,61996,52,68203,75721,156505,12.98,33.92,22.88,1,27,5
S01569,"Eastshire, SC",SOUTH,Small Town,810129.7158,767411.4203,868861.5324,823443.6289,6,191623,300,96971,203370,480700,23.14,11.0,46.01,4,51,9
S01570,"Ironrun, NJ",NORTH,Small City,1010215.444,851367.5833,1136677.629,846623.4144,5,322482,3379,92100,339288,854270,24.57,69.09,9.16,0,46,4
S01571,"Foxhollow, OH",NORTH,Small City,491731.5592,389117.7827,584697.6606,487285.8648,5,253006,1913,70191,278116,587573,14.82,56.69,11.129999999999999,2,34,2
S01572,"Copperkeep, KY",SOUTH,Rural,851876.929,911987.1472,1128211.97,835919.3973,4,13712,28,56091,15299,33767,8.39,38.71,14.55,0,3,1
S01573,"Stoneford, KY",SOUTH,Rural,429053.8584,517823.1387,584918.2299,459226.5424,4,37905,37,42202,43998,87309,5.54,27.619999999999997,17.38,0,11,3
S01574,"Cedarbend, MO",WEST,Large Town,1529851.641,1761211.555,1913513.38,1638632.391,1,228887,657,95278,243015,551056,21.75,35.08,16.380000000000003,2,48,6
S01575,"Eaglestrand, NC",SOUTH,Large Town,611978.095,558645.0351,692220.877,610703.3197,1,158695,1047,104819,169256,344315,28.97,15.219999999999999,31.93,1,34,3
S01576,"Maplehollow, PA",NORTH,Rural,253569.9265,221773.105,280050.6583,229938.528,4,44333,53,69889,49280,107949,12.93,49.76,11.48,0,16,1
S01577,"Ashheights, MI",NORTH,Small Town,801373.2959,868736.8335,953483.657,650795.0259,6,154195,219,70975,166185,365849,12.92,44.92,14.81,1,43,4
S01578,"Cedarcourt, WA",WEST,Small City,169704.25,166347.75,188992.75,163398.5,5,217927,1920,120382,227266,546207,34.34,24.849999999999998,24.72,1,30,2
S01579,"Brightjunction, KY",SOUTH,Large Town,723829.4697,822116.1781,1034775.347,924878.5245,1,81108,1192,55578,89656,196531,6.1000000000000005,65.28,9.69,0,13,3
S01580,"Riverrun, MN",WEST,Large Town,370955.9709,372273.4752,447852.6763,346967.4099,1,453814,1389,92131,474952,1099357,23.009999999999998,48.730000000000004,13.93,0,86,6
S01581,"Ashcamp, PA",NORTH,Large Town,267986.4766,252808.2084,359617.5907,273945.7473,1,94259,507,126680,100527,247016,35.89,30.619999999999997,21.07,0,24,1
S01582,"Mapleford, OH",NORTH,Small Town,277038.8509,276461.9939,339089.5695,258512.9527,6,98698,304,68262,106535,232144,10.93,59.55,9.46,0,23,2
S01583,"Silverisle, LA",SOUTH,Rural,641030.0904,639992.7175,783980.3464,683844.0679,4,50401,58,50931,56849,124761,8.0,29.49,22.82,0,14,2
S01584,"Northport, OH",NORTH,Small Town,775704.3722,745976.9516,983776.2578,831990.012,6,54906,175,59805,59975,129296,9.129999999999999,62.12,7.3,0,10,2
S01585,"Riverhollow, UT",WEST,Large Town,2372760.0,2539864.0,2888812.0,1769272.0,1,43084,521,105779,44357,138437,21.689999999999998,15.48,36.629999999999995,0,9,2
S01586,"Brightmesa, OH",NORTH,Large Town,276977.7453,286344.6879,289077.4407,258373.3824,1,226430,883,103567,239800,548988,24.91,27.150000000000002,23.82,2,56,5
S01587,"Ashport, CA",WEST,Small Town,380042.8522,330753.5966,365220.9615,346071.0645,6,51796,435,121578,52908,150752,36.14,28.939999999999998,15.870000000000001,0,16,2
S01588,"Bearrock, SC",SOUTH,Small Town,430832.2855,473596.9062,526713.8502,420545.7549,6,84591,236,77965,92214,213267,13.84,14.84,33.17,2,22,5
S01589,"Ironwatch, CO",WEST,Small City,940498.3341,894056.3332,933375.9522,709404.3273,5,226152,1516,102466,236928,558610,25.76,30.0,20.27,2,42,9
S01590,"Crystalcourt, TX",WEST,Small City,1663452.0,1717820.0,1825260.0,1559080.0,5,240308,1776,91111,258366,618004,22.11,24.18,17.35,3,52,10
S01591,"Coppershire, WA",WEST,Small Town,274283.279,279448.3895,327029.9681,280668.4045,6,100959,243,92128,105048,281002,21.94,24.900000000000002,32.66,1,25,3
S01592,"Silvervalley, OH",NORTH,Large Town,1910877.596,2129910.65,2549332.676,1885248.788,1,141362,444,94885,150178,337921,23.5,40.82,15.93,2,34,4
S01593,"Bearstrand, IN",NORTH,Large Town,395019.538,403297.7094,412714.2383,345711.0623,1,152507,267,72611,163470,375447,12.14,40.84,16.37,2,37,4
S01594,"Oakdor, NY",NORTH,Small Town,2014813.097,1901838.167,2796635.9,1913105.788,6,102078,403,99176,110018,238535,24.619999999999997,45.18000000000001,17.310000000000002,2,24,3
S01595,"Cedarmont, CA",WEST,Large Town,479393.2391,406056.5904,512531.7424,453236.7836,1,172946,741,81295,180622,535158,17.77,38.78,17.21,1,31,5
S01596,"Cedarfall, CA",WEST,Rural,2363348.026,1942386.885,2495207.665,2194404.469,4,263453,1308,141210,273718,782941,45.5,36.94,13.84,0,41,4
S01597,"Eagleshire, TN",SOUTH,Small Town,1226778.996,1257412.594,1411294.762,1183678.598,6,29720,200,55380,33084,67976,8.309999999999999,44.34,13.22,0,5,1
S01598,"Southcliff, CA",WEST,Small City,291415.8576,282224.5571,333056.325,283936.9775,5,275612,2831,94960,283112,858631,24.73,68.7,3.93,1,52,9
S01599,"Cedarside, OH",NORTH,Large Town,338800.7677,334255.6649,386779.9478,297130.7714,1,96181,587,83550,104725,228233,16.43,57.68,12.46,0,15,1
S01600,"Morport, TX",WEST,Large Town,185138.7418,189602.3977,208595.9853,165941.0305,1,283735,1352,68581,305560,737455,12.79,31.33,13.49,2,55,13
S01601,"Northstrand, RI",NORTH,Large Town,368460.2757,343133.7661,484279.1689,353029.4462,1,106925,1553,77766,113055,260824,16.17,67.89,4.99,2,19,3
S01602,"Graniteharbor, OH",NORTH,Large Town,1579553.116,1524217.162,2106015.745,1716822.946,1,147330,920,84772,156682,362234,17.58,46.900000000000006,10.15,1,33,3
S01603,"Eastmont, TX",WEST,Large Town,356403.6084,308745.0596,479171.108,322651.3485,1,285462,1429,69807,311748,733951,15.27,37.39,26.03,1,29,3
S01604,"Vangrove, MO",WEST,Rural,241381.727,226253.013,231901.7845,185240.6676,4,19954,25,55756,22281,52247,6.91,37.339999999999996,19.35,0,9,3
S01605,"Sagehollow, NV",WEST,Small Town,490346.6995,428432.2019,502312.6713,446583.2916,6,128140,431,98483,138210,314320,24.5,0.9,48.019999999999996,0,15,2
S01606,"Eastharbor, UT",WEST,Small Town,544695.0591,507088.7538,590215.5273,462181.0252,6,80973,455,114008,83690,256424,28.12,14.719999999999999,31.310000000000002,1,20,4
S01607,"Stargate, TX",SOUTH,Small City,1163071.559,1166931.639,1338717.268,1225204.527,5,235415,1075,112279,254656,529663,31.5,13.17,33.74,1,30,3
S01608,"Galhollow, TX",WEST,Rural,580581.0702,587789.9411,847244.4712,555291.1707,4,130367,78,85780,142372,328549,20.14,16.71,30.22,3,40,6
S01609,"Goldjunction, VT",NORTH,Large Town,489419.8264,530559.7541,613393.3389,408657.6244,1,74708,147,90323,79216,179790,23.22,35.05,19.52,1,23,1
S01610,"Sunside, CO",WEST,Small Town,219032.5914,208906.222,229435.3433,167008.7584,6,40869,285,80144,42563,115769,12.86,15.44,32.52,0,4,2
S01611,"Ironhollow, CA",WEST,Large Town,387562.9659,359074.346,396701.9686,381453.1034,1,75516,535,55074,79351,235899,7.92,50.25,14.83,0,20,3
S01612,"Vanvalley, AZ",WEST,Large Town,601191.2056,578277.0076,660441.2501,668045.7697,1,407059,968,85655,443004,1122999,16.58,10.2,31.18,5,81,20
S01613,"Graygate, GA",SOUTH,Large Town,241947.3556,258890.0599,279308.6013,283503.9017,1,97140,323,77331,102812,269176,14.29,10.879999999999999,35.879999999999995,1,18,4
S01614,"Pinecliff, FL",SOUTH,Rural,1090112.813,1208753.304,1164195.308,966881.2754,4,39535,68,86899,43028,104992,17.56,14.11,35.71,0,9,2
S01615,"Rivermont, CT",NORTH,Large Town,1107201.966,974213.9082,1851337.469,969651.1521,1,160898,1504,81991,172761,406631,20.759999999999998,67.62,6.279999999999999,1,26,3
S01616,"Blackdor, CA",WEST,Large Town,242727.25,198095.25,260463.75,244523.25,1,486175,4190,147616,522787,1177463,48.230000000000004,65.64999999999999,10.44,1,62,0
S01617,"Maplemark, TX",SOUTH,Large Town,2338788.789,2386736.189,2775582.919,2542447.557,1,122124,419,68027,138597,316105,12.69,34.120000000000005,22.009999999999998,0,25,4
S01618,"Southmark, NC",SOUTH,Small Town,973137.7137,997615.0594,1078983.008,968979.2575,6,42522,97,71783,46264,116506,11.91,15.899999999999999,34.29,0,6,2
